hero,ability_name,ability_icon,ability_description,source_url,counter,Weaknesses,Counters (prefered Heros)
Deadpool,HAZARDOUS HIJINKS - VANGUARD,https://r.res.easebar.com/pic/20260114/bc056ad5-a545-497b-a4b3-296be9f62c3b.png,"Try getting to my teammates, I dare you! My dash slash knocks fools down, and if I hit, I get to do it again. Up to three times, baby!",https://www.marvelrivals.com/20260115/41360_1281973.html,"Emma Frost - Carbon Crush, The Thing - Yancy Street Charge, Human Torch - Supernova, Black Widow - Edge Dancer, Iron Fist - Yat Jee Chung Kuen, Namor - Horn of Proteus, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Peni Parker - Cyber-Web Snare, Thor - Storm Surge,",,
Deadpool,BUNNY BOUNCE,https://r.res.easebar.com/pic/20260114/f83e789b-8ec4-4623-9162-a873b479ada6.png,"Yup, I can double jump in midair! During The Big Test and its upgrade, I can also stomp heads and wall jump to reset its cooldown. Stomp enemies so hard they won't get near my team!",https://www.marvelrivals.com/20260115/41360_1281973.html,"Emma Frost - Carbon Crush, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Storm - Omega Hurricane, Storm - Goddess Boost, Peni Parker - Cyber-Web Snare, Thor - Storm Surge, Magneto - Mag-Cannon,",,
Deadpool,HEALING FACTOR,https://r.res.easebar.com/pic/20260114/68817e55-2b49-4e4f-9e54-36bc0530574e.png,"Out of combat? I'm healing up, staying battle-ready to protect my team. And if I'm about to croak? Surprise! I get a free pass, and my health zooms back up. Nice try, villains",https://www.marvelrivals.com/20260115/41360_1281973.html,"Blade - Daywalker Dash, Moon Knight - Hand of Khonshu, Human Torch - Supernova, Spider-man - Spectacular Spin,",,
Deadpool,MAXIMUM FLAIR,https://r.res.easebar.com/pic/20260114/1e05f233-ac32-4fe9-b1b8-9c7cd4e165a3.png,"Listen up, eyes on the prize, don't wander off! Every time my abilities land on a bad guy, the style points shoot up a notch! When it's full, I can pop my ultimate! With me on the team, you're all staying alive and fabulous!",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,UPGRADE!,https://r.res.easebar.com/pic/20260114/bf797f74-4018-4b36-85d6-89159ea831b4.png,"I'm here to smack baddies, get XP, and shield my friends! When my XP is full, I get to upgrade an ability! Bonus: Score the final hit and force your foe into a selfieâmore XP for me! I'm invincible while striking my best duckface. No photobombs!",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,DEADPOOL IN YOUR AREA - VANGUARD,https://r.res.easebar.com/pic/20260114/b4f7983e-98fb-46bb-aabc-c8bb80041553.png,"Want to hurt my team? Good luck! I hit you with a taunt, mess up your vision, and burn your health nonstop! Best part: my swords and guns go full turbo for the duration. Blink and you'll miss it",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,DUAL DESERT EAGLES - VANGUARD UPGRADED,https://r.res.easebar.com/pic/20260114/9950e177-ed31-4cc3-9dd0-5e81a1ebd0f4.png,"I rack up shots, then, BOOM! A mind-blowing bubble bomb for all the enemies. Teammate security: maximum",https://www.marvelrivals.com/20260115/41360_1281973.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Hawkeye - Piercing Arrow, Hawkeye - Ronin Slash,",,
Deadpool,KICK@$$ KATANA - VANGUARD UPGRADED,https://r.res.easebar.com/pic/20260114/bff49308-0b5f-46fc-81ca-46fe94f05f81.png,"Relax, you've got Deadpool on your side! Swords out, baddies out. My stab hits crit, and a Bad Bunny hit makes the next swing a stabby special",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,DEADPOOL IN YOUR AREA - VANGUARD UPGRADED,https://r.res.easebar.com/pic/20260114/dd186638-8506-401f-b1a7-c09436994ad7.png,"Teammates, stay safe! Dummies, look here! It's showtime: I taunt, blind you, and hit warp speed with my swords and guns. Plus, my crew gets a damage reduction buff, so they're basically invincible. Dummies that stick around too long will even have their UI taped over!",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,HAZARDOUS HIJINKS - VANGUARD UPGRADED,https://r.res.easebar.com/pic/20260114/5477ab5b-877f-48c7-9541-973e67722586.png,"Watch this pro bodyguard in action! I dash forward, nail the bad guy, and bounce in any direction I want. Oh, and I can do this two more times real quick!",https://www.marvelrivals.com/20260115/41360_1281973.html,"Emma Frost - Carbon Crush, The Thing - Yancy Street Charge, Iron Fist - Yat Jee Chung Kuen, Namor - Horn of Proteus, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Peni Parker - Cyber-Web Snare,",,
Deadpool,MAGICAL UNICORN SHIELD! - UPGRADED,https://r.res.easebar.com/pic/20260114/58a98547-303e-4b5d-b0ca-d05be7c951c6.png,"My ultra-cool, super shiny, extra huggable, and totally blinged-out plushy. Toss it ahead, and it lands as an invincible sphere of awesomeness! Blocking attacks and keeping my team safe inside our furry fortress",https://www.marvelrivals.com/20260115/41360_1281973.html,"Phoenix - Endsong Inferno, Ultron - Imperative: Patch, The Thing - Stone Haymaker, Wolverine - Savage Claw, Iron Fist - Jeet Kune Do, Hawkeye - Blast Arrow, Hawkeye - Hypersonic Arrow, Magik - Soulsword, Magik - Eldritch Whirl, Magik - Demon's Rage, The Punisher - Final Judgement,",,
Deadpool,THE BIG TEST - UPGRADED,https://r.res.easebar.com/pic/20260116/917c3099-6c03-40db-a5af-da7bd907b710.png,"Hey, player! Warm-up's over, time for the main event! Speed, healing, dashes, for me, and bonus HP for all! Smash enough baddies with the skills I say, and you unlock super buffs (massive speed and healing), plus Healing Factor resets. For some time after, each hit means more HP for the crew and you. Don't mess this up!",https://www.marvelrivals.com/20260115/41360_1281973.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Emma Frost - Psionic Seduction, Winter Soldier - Tainted Voltage, Jeff the Land Shark - It's Jeff!, Peni Parker - Cyber-Web Snare, Thor - Storm Surge, Magneto - Mag-Cannon,",,
Deadpool,THE BAN HAMMER - UPGRADED,https://r.res.easebar.com/pic/20260116/944e9d57-7cfe-47fe-97bf-dbda97f0552c.png,"Upgraded courtroom drama! Congrats, unlucky one! You're my pick; enjoy the taunt! I score bonus health and healing, and you take ongoing damage. If you miss an ability while court is in session, it's a double whammy. You get more pain, AND I get more extra HP! Thanks in advance!",https://www.marvelrivals.com/20260115/41360_1281973.html,"Mantis - Soul Resurgence, Luna Snow - Fate of Both Worlds, Cloak&Dagger - Terror Cape, Cloak&Dagger - Dark Teleportation, Iron Fist - Dragon's Defense, Star-Lord - Galactic Legend, Rocket Raccoon - B.R.B., Loki - Regeneration Domain,",,
Deadpool,DUAL DESERT EAGLES - DUELIST,https://r.res.easebar.com/pic/20260114/bbbc1021-c26d-4d45-b504-41fecb1fd329.png,"Bang! Bang! Unleash two hand cannons left and right, because one gun is never enough. Pew pew, baby!",https://www.marvelrivals.com/20260115/41360_1281973.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Hawkeye - Piercing Arrow, Hawkeye - Ronin Slash,",,
Deadpool,SKILL ISSUE,https://r.res.easebar.com/pic/20260116/32d6d205-925f-4e0b-ba3c-36c29e716545.png,"Let's play judge! Pick a dumb-dumb and slap a taunt. They miss an ability? Boom! Gavel drops, and I slap them with pain and snark",https://www.marvelrivals.com/20260115/41360_1281973.html,"Mantis - Soul Resurgence, Luna Snow - Fate of Both Worlds, Cloak&Dagger - Terror Cape, Cloak&Dagger - Dark Teleportation, Iron Fist - Dragon's Defense, Star-Lord - Galactic Legend, Rocket Raccoon - B.R.B., Loki - Regeneration Domain,",,
Deadpool,HEADSHOT! - DUELIST,https://r.res.easebar.com/pic/20260116/fe2d56e5-76f1-440b-b799-f3339fac8787.png,"Ever seen someone throw their own face? Watch me KO a crowd, then catch my mug on the rebound!. Don't lose your head over it",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,BUNNY HOP,https://r.res.easebar.com/pic/20260114/e30a48d2-58b5-4ea4-9fbf-b0ea4237ce55.png,"Hippity-hoppity, Deadpool's on your property! Watch me squeeze in a second jump midair! Hop on heads or kick off walls with Bunny Hop to refresh the cooldown, and if I land on someone? Free health for me, and a headache for them. Whee!",https://www.marvelrivals.com/20260115/41360_1281973.html,"Emma Frost - Carbon Crush, Black Widow - Edge Dancer, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Peni Parker - Cyber-Web Snare, Thor - Storm Surge, Magneto - Mag-Cannon,",,
Deadpool,HEALING FACTOR,https://r.res.easebar.com/pic/20260114/34f96677-28fa-4445-ba68-7e5553a9452e.png,"Out of combat? I'm healing up, staying battle-ready to protect my team. And if I'm about to croak? Surprise! I get a free pass, and my health zooms back up. Nice try, villains",https://www.marvelrivals.com/20260115/41360_1281973.html,"Blade - Daywalker Dash, Moon Knight - Hand of Khonshu, Human Torch - Supernova, Spider-man - Spectacular Spin,",,
Deadpool,MAXIMUM FLAIR,https://r.res.easebar.com/pic/20260114/f1818cfa-e96d-4f24-9aad-cbf41a68b80d.png,"Listen up, eyes on the prize, don't wander off! Every time my abilities land on a bad guy, the style points shoot up a notch! When it's full, I can pop my ultimate! With me on the team, you're all staying alive and fabulous!",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,UPGRADE!,https://r.res.easebar.com/pic/20260114/b0d6febd-72f5-45ad-8ed4-801c869b8959.png,"I'm here to smack baddies, get XP, and shield my friends! When my XP is full, I get to upgrade an ability! Bonus: Score the final hit and force your foe into a selfieâmore XP for me! I'm invincible while striking my best duckface. No photobombs!",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,DEADPOOL IN YOUR AREA - DUELIST,https://r.res.easebar.com/pic/20260114/c48ac808-c0fc-40ca-b988-4209f308059b.png,"True heroes taunt face-to-face! I roast nearby baddies, mess up their vision, and tank their hits like a boss. Try me!",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,KICK@$$ KATANA - DUELIST,https://r.res.easebar.com/pic/20260114/f441fc76-d37a-495d-bff2-9c8a74fae424.png,"Slicey, dicey, twice as nicey! Swing both swords at whoever gets too close. Sushi, anyone?",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,POP QUIZ!,https://r.res.easebar.com/pic/20260116/ddeac56f-2a2b-458f-a09b-30c02e893bda.png,"Hey, you! Yeah, you! Ready for a challenge? Free speed and healing just for trying. Nail enough hits with the right abilities and unlock the deluxe speed-heal package. It's an A+ in chaos!",https://www.marvelrivals.com/20260115/41360_1281973.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Black Widow - Edge Dancer, Emma Frost - Psionic Seduction, Winter Soldier - Tainted Voltage, Storm - Omega Hurricane, Storm - Goddess Boost, Jeff the Land Shark - It's Jeff!,",,
Deadpool,HAZARDOUS HIJINKS - DUELIST,https://r.res.easebar.com/pic/20260114/a97263d2-9d7d-4f0e-9846-952d3a8873f2.png,"Blink, and you'll miss my deadly dash combo. Slash, dash, repeat! Hit someone? You get to go again! (Up to 2 more times. Don't get greedy.) Who says I can't multitask?",https://www.marvelrivals.com/20260115/41360_1281973.html,"Emma Frost - Carbon Crush, The Thing - Yancy Street Charge, Human Torch - Supernova, Black Widow - Edge Dancer, Iron Fist - Yat Jee Chung Kuen, Namor - Horn of Proteus, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Peni Parker - Cyber-Web Snare, Thor - Storm Surge, Magneto - Mag-Cannon,",,
Deadpool,BUNNY HOP,https://r.res.easebar.com/pic/20260114/61987493-d453-45cc-8f8b-6da0078b21ea.png,"Hippity-hoppity, Deadpool's on your property! Watch me squeeze in a second jump midair! Hop on heads or kick off walls with Bunny Hop to refresh the cooldown, and if I land on someone? Free health for me, and a headache for them. Whee!",https://www.marvelrivals.com/20260115/41360_1281973.html,"Emma Frost - Carbon Crush, Black Widow - Edge Dancer, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Peni Parker - Cyber-Web Snare, Thor - Storm Surge,Magneto - Mag-Cannon,",,
Deadpool,HEALING FACTOR,https://r.res.easebar.com/pic/20260114/d6633d77-4996-4afb-9640-29af2ad835f5.png,"Out of combat? I'm healing up, staying battle-ready to protect my team. And if I'm about to croak? Surprise! I get a free pass, and my health zooms back up. Nice try, villains",https://www.marvelrivals.com/20260115/41360_1281973.html,"Blade - Daywalker Dash, Moon Knight - Hand of Khonshu, Human Torch - Supernova, Spider-man - Spectacular Spin,",,
Deadpool,MAXIMUM FLAIR,https://r.res.easebar.com/pic/20260114/13385900-a033-4e64-bf97-f8adac56bbea.png,"Listen up, eyes on the prize, don't wander off! Every time my abilities land on a bad guy, the style points shoot up a notch! When it's full, I can pop my ultimate! With me on the team, you're all staying alive and fabulous!",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,UPGRADE!,https://r.res.easebar.com/pic/20260114/0cf9ba9a-131e-4460-9205-2acfb9fdad48.png,"I'm here to smack baddies, get XP, and shield my friends! When my XP is full, I get to upgrade an ability! Bonus: Score the final hit and force your foe into a selfieâmore XP for me! I'm invincible while striking my best duckface. No photobombs!",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,DEADPOOL IN YOUR AREA - DUELIST,https://r.res.easebar.com/pic/20260114/68c29f6d-a09c-45e0-8d88-4ee6bd767f6c.png,"True heroes taunt face-to-face! I roast nearby baddies, mess up their vision, and tank their hits like a boss. Try me!",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,DUAL DESERT EAGLES - DUELIST UPGRADED,https://r.res.easebar.com/pic/20260114/1225939a-146b-4699-9d72-050fcaa16d4c.png,Keep blasting till you trigger a BOOM. My thoughts literally explode onto the battlefield. Talk about mind-blowing firepower!,https://www.marvelrivals.com/20260115/41360_1281973.html,"Emma Frost - Mind's Aegis, Captain America - Living Legend, Magneto - Metallic Curtain, Doctor Strange - Shield of the Seraphim, Groot - Thornlash Wall, Groot - Ironwood Wall, Deadpool - Magical Unicorn Shield!, Invisible Woman - Guardian Shield, Hawkeye - Piercing Arrow, Hawkeye - Ronin Slash,",,
Deadpool,KICK@$$ KATANA - DUELIST UPGRADED,https://r.res.easebar.com/pic/20260114/b8b503aa-e398-45a1-8500-698622cc9de4.png,Now with extra chop! Stabs can go straight for the noggin. Heads up! Do a Bunny Hop and POW! Stabby Stabby action guaranteed! Run while you can!,https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,DEADPOOL IN YOUR AREA - DUELIST UPGRADED,https://r.res.easebar.com/pic/20260114/b43a5885-06d3-4e7f-a65a-862e8b0a75b8.png,"Check out the best trash talk in the Chronoverse! Keep taunting and melting their HP! I even block their screen, so they can't see squat. Plus, I tank hits like a champ. Enemies that stick around too long get the bottom of their screen taped up. By the end, they won't even find their health bar and whatnot. Good luck fighting what you can't see, suckers!",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,HAZARDOUS HIJINKS - DUELIST UPGRADED,https://r.res.easebar.com/pic/20260114/6b324b73-b598-456a-9559-b42bf1e77176.png,"Now with bouncy castle action! Slash, bounce, repeat. It's like the world's deadliest pinball!. Cooldowns? Never heard of 'em. Keep going as long as you hit stuff, just don't let me fall flat on my ass!",https://www.marvelrivals.com/20260115/41360_1281973.html,"Emma Frost - Carbon Crush, The Thing - Yancy Street Charge, Human Torch - Supernova, Black Widow - Edge Dancer, Iron Fist - Yat Jee Chung Kuen, Namor - Horn of Proteus, Winter Soldier - Trooper's Fist, Winter Soldier - Bionic Hook, Spider-man - Get Over Here!, Peni Parker - Cyber-Web Snare, Thor - Storm Surge, Magneto - Mag-Cannon,",,
Deadpool,HEADSHOT! - DUELIST UPGRADED,https://r.res.easebar.com/pic/20260116/edddeceb-fcc3-4937-b3f3-ef12531eaf98.png,"Juggle my noggin for extra throws! If you catch it thrice, it goes kaboom. Everyone gets a piece of my mind",https://www.marvelrivals.com/20260115/41360_1281973.html,,,
Deadpool,POP QUIZ! - UPGRADED,https://r.res.easebar.com/pic/20260116/83b33337-d2fb-4d39-929e-096c8aa53056.png,"Don't just stand there, you blockhead! The challenge's still rolling. But don't worry, I'm not one of those money-hungry scam artists. The buffs are on the house, no price hike. Take on this challenge, and you'll get three freebies: a little Speed boost, Continuous Healing, and Damage Up. Hit enough baddies with the right abilities exactly as I ask, and you unlock the ultimate bundle (Super Speed, Super Healing, Damage Boost AND reset all your cooldowns (except Healing Factor; no cheating!). Now THAT'S love",https://www.marvelrivals.com/20260115/41360_1281973.html,"Mantis - Spore Slumber, Luna Snow - Ice Arts, Black Widow - Edge Dancer, Emma Frost - Psionic Seduction, Winter Soldier - Tainted Voltage, Storm - Omega Hurricane, Storm - Goddess Boost, Jeff the Land Shark - It's Jeff!, Peni Parker - Cyber-Web Snare, Thor - Storm Surge, Magneto - Mag-Cannon,",,
